,1 Bdr ,1st Bed,2 Bdr ,2nd Bed,3 Bdr ,3rd Bed,4th Bed,5th Bed,Access,Address,Appliances,Area Pool,Average Baths,Average Bedrooms,Average Lease,Average LeaseSquare Ft,Average List Price,Average Price,Average PriceSquare Ft,Average Rent,Average Square Ft,Average Year Built,Bath,Baths,Bedroom,Bedrooms,Breakfast,Building Sqft,Carport Description,City,Compactor,Connection,Controlled Access,Cooling,Countertop,County,County  Zip Code,Den,Dining,Dishwasher,Disposal,Energy Feature,Exterior,Exterior Type,Extra Room,Family Room,Finance Avail,Fireplace,Floors,Foreclosure,Foundation,Front Door,Game Room,Garage Apartment,Garage Carport,Garages,HOA Mandatory,Heating,Home For Lease,Home For Sales,Homes for Lease,Homes for Sale,Interior,Key Map,Kitchen,Legal Description,List Type,Listing Price,Listing Status,Living,Loft,Lot Description,Lot Size,MLS,Maint Fee Includes,Maintenance Fee,Market Area,Market Area Name,Market Value,Master Bath Description,Media Room,Median Appraised Value,Median Appraised Value  Square ft,Median Lot Square Ft,Median Price  Square ft,Median Square Ft,Median Year Built,Microwave,MultiFamily Description,Name,Neighborhood,Neighborhood Value Range,New Construction,Other Fees,Oven,Page_Link,Parking,Parking Space,Parking Unit,Price Range,Price_Reduced,Private Pool,Private Pool Desc,Property Type,QuartersGuest House,Range,Roof,Room Description,Single Family Properties,State,Status,Stories,StudyLibrary,Style,Subdivision,Subdivision Name,Tax Rate,Taxes wo Exemp,Unit No,Unit1 Bed,Unit1 Kitchen,Unit1 Living,Unit2 Bed1,Unit2 Bed2,Unit2 Kitchen,Unit2 Living,Unit3 Bed1,Unit3 Bed2,Unit3 Bed3,Unit3 Kitchen,Unit3 Living,Utility Room Desc,Utility Room Dim,WasherDryer Conn,Water Amenity,Water Sewer,Year Built,Zip Code,_id,author,null,text
1987,,18x14,,11x11,,12x11,,,,1333 W 22nd St A,,,2.15,2.85,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,319215(m²)  /Builder",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77008,,12x11,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, HVAC>13 SEER, Insulation - Other, Other Energy Features","Back Yard, Back Green Space, Back Yard Fenced","Brick & Wood, Stucco",,,"Cash Sale, Conventional, VA","1 / Gas Connections, Wood Burning Fireplace","Tile, Wood, Carpet",,Block & Beam,,,,"Auto Garage Door Opener, Double-Wide Driveway",2 / Attached,No,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Island Kitchen, Prewired for Alarm System, Fire/Smoke Alarm",452T,11x10,LT 7 BLK 1 COVIS HOMES AT SHADY ACRES,Exclusive Right to Sell/Lease,379000,For Sale,23x17,,"Corner, Patio Lot","2,285 Sqft.212(m²)  /Survey",98416641 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,"$336,743",,"7,685",$167.83,"1,368",1950,Yes,,,,$188 - $529 K,,No/$0,"Gas Oven, Single Oven",http://www.har.com/1333-w-22nd-st-a/sale_98416641,,,,,0.0,No,,Single Family,,Gas Range,Composition,"Formal Dining, Living Area - 2nd Floor",449,TX,,3,,Contemporary/Modern,Covis Homes/Shady Acres View subdivision price trend,SHADY ACRES,2.52856,"$2,688/2016",,,,,,,,,,,,,,Utility Room 3rd Floor,,,,"Public Sewer, Public Water",2017   / Builder,77008,595ed75de2bac805b0cd8c1a,,,
1988,,18x14,,11x11,,12x11,,,,1333 W 22nd St G,,,2.15,2.85,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,355219(m²)  /Builder",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77008,,12x11,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat, HVAC>13 SEER, Insulation - Other, Other Energy Features","Back Yard, Back Green Space, Back Yard Fenced","Brick & Wood, Stucco",,,"Cash Sale, Conventional, VA",1 / Gas Connections,"Tile, Wood, Carpet",,Block & Beam,,,,"Auto Garage Door Opener, Double-Wide Driveway",2 / Attached,No,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Island Kitchen, Prewired for Alarm System, Fire/Smoke Alarm",452T,,LT 2 BLK 1 COVIS HOMES AT SHADY ACRES,Exclusive Right to Sell/Lease,379000,For Sale,21x18,,"Corner, Patio Lot","2,295 Sqft.213(m²)  /Survey",58843488 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,"$336,743",,"7,685",$167.83,"1,368",1950,Yes,,,,$188 - $529 K,,No/$0,"Gas Oven, Single Oven",http://www.har.com/1333-w-22nd-st-g/sale_58843488,,,,,0.0,No,,Single Family,,Gas Range,Composition,"Formal Dining, Living Area - 2nd Floor",449,TX,,3,,Contemporary/Modern,Covis Homes/Shady Acres View subdivision price trend,SHADY ACRES,2.52856,"$2,772/2016",,,,,,,,,,,,,,Utility Room 3rd Floor,,,,Public Sewer,2017   / Builder,77008,595ed75de2bac805b0cd8c1b,,,
1989,,17x13,,10x13,,10x11,,,,1626 W 24Th St,,,2.15,2.85,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,456228(m²)  /Builder",,Houston,No,,,Central Electric,,Harris County,77008,,17x11,Yes,Yes,"Ceiling Fans, Insulation - Batt, Insulation - Spray-Foam",,Stucco,,,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood, Carpet",,Slab,,,,,2 / Attached,No,Central Gas,,,,,"High Ceiling, Island Kitchen, Prewired for Alarm System, Refrigerator Included, Fire/Smoke Alarm, Elevator Shaft",,14x10,LT 1 BLK 1 SHADY ACRES SEC 2 4TH PAR R/P,Exclusive Right to Sell/Lease,389900,For Sale,17x12,,Subdivision Lot,,72762340 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower",,"$336,743",,"7,685",$167.83,"1,368",1950,Yes,,,,$188 - $529 K,,No/$0,Gas Oven,http://www.har.com/1626-w-24th-st/sale_72762340,,,,,0.0,No,,Single Family,,Gas Cooktop,Other,,449,TX,,4,,Contemporary/Modern,Shady Acres View subdivision price trend,SHADY ACRES,,,,,,,,,,,,,,,,Utility Room 3rd Floor,,,,"Public Sewer, Public Water",2017   / Builder,77008,595ed75de2bac805b0cd8c1c,,,
1990,,17X13,,14X12,,,,,,315 Detering St,"Electric Dryer Connection, Gas Dryer Connections, Washer Connections",No,2.94,2.66,,,,,,,,,,2 Full  & 1Half Bath(s),,2 Bedroom(s),,"1,958182(m²)  /Appraisal District",,Houston,,,,Central Electric,Granite,Harris County,77007,,14X9,Yes,Yes,"Attic Vents, Ceiling Fans, Digital Program Thermostat","Patio/Deck, Fenced, Back Yard",Stucco,12X9,,"Cash Sale, Conventional, FHA, VA",1 / Gaslog Fireplace,"Wood, Carpet",,Slab,North,,,,2 / Attached,,Central Gas,,,,,"Alarm System - Owned, High Ceiling, Fire/Smoke Alarm",492L,11X8,TR 7 BLK 12 DETERING H E,Exclusive Right to Sell/Lease,399900,For Sale,23X12,,On Corner,"2,309 Sqft.215(m²)  /Appraisal District",14357449 (HAR),,No/$0,Rice Military/Washington Corridor,,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,"$389,420",,"2,237",$162.54,"2,164",1998,Yes,,,,$308 - $605 K,,No/$0,Gas Oven,http://www.har.com/315-detering-st/sale_14357449,,Auto Garage Door Opener,,,0.0,No,,Townhouse / Condo,,Gas Range,Composition,"1 Living Area, Formal Dining, Loft,",138,TX,,2,,Traditional,Detering H E View subdivision price trend,DETERING H E,2.52856,"$9,465/2016",,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",1996   / Appraisal District,77007,595ed75de2bac805b0cd8c1d,,,
1991,,14x15,,11x15,,12x15,,,,1028 W 24th St,,No,3.00,3.00,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,236208(m²)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",Automatic Gate,Central Electric,Granite,Harris County,77008,,11x16,Yes,Yes,"Insulated/Low-E windows, Insulated Doors, Ceiling Fans, Digital Program Thermostat, Energy Star/CFL/LED Lights, Energy Star Appliances, High-Efficiency HVAC, HVAC>13 SEER","Fully Fenced, Back Yard, Back Green Space, Back Yard Fenced",Cement Board,,,"Cash Sale, Conventional, VA",,"Tile, Wood",,Slab,East,,,"Auto Driveway Gate, Driveway Gate, Auto Garage Door Opener",2 / Attached,No,Central Electric,,,,,"Dryer Included, High Ceiling, Island Kitchen, Prewired for Alarm System, Refrigerator Included, Fire/Smoke Alarm, Washer Included",,11x12,LT 1 BLK 1 HEIGHTS ON SHADY ACRES AMEND,Exclusive Right to Sell/Lease,415000,For Sale,12x22,,Other,"2,444 Sqft.227(m²)  /Appraisal District",90703424 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,"$327,678",,"2,396",$192.68,"1,926",2006,Yes,,,,$317 - $345 K,,No/$0/0,Gas Oven,http://www.har.com/1028-w-24th-st/sale_90703424,,,,,0.0,No,,Single Family,,Gas Range,Composition,Living Area - 2nd Floor,14,TX,,3,,Traditional,Shady Acres View subdivision price trend,HEIGHTS OF SHADYACRES,2.52856,"$9,886/2016",,,,,,,,,,,,,,Utility Room 3rd Floor,,,,"Public Sewer, Public Water",2015   / Appraisal District,77008,595ed75de2bac805b0cd8c1e,,,
1992,,18X16,,13X10,,14X10,,,,1224 Nelson Falls Lane,,,2.28,2.80,"$2,210",$1.47,"$590,382",,$267.18,,"2,285",,,2 Full  & 2Half Bath(s),,3 Bedroom(s),,"2,529235(m²)  /Appraisal",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",Automatic Gate,"Central Electric, Zoned",GRANITE IN KITCHEN,Harris County,,,9X9,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat, High-Efficiency HVAC, Insulation - Batt, Insulation - Blown Fiberglass, North/South Exposure","Fully Fenced, Controlled Subdivision Access, Sprinkler System, Porch, Rooftop Deck, Rooftop Deck",Cement Board,,,"Cash Sale, Conventional",,"Tile, Wood, Carpet, Slate",,Pier & Beam,North,18X17,,"Driveway Gate, Auto Garage Door Opener",2 / Attached,Yes,"Central Gas, Zoned",269,908,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Island Kitchen, Refrigerator Included, Fire/Smoke Alarm, Wet Bar, Drapes/Curtains/Window Cover",452Y,18X15,LT 9 BLK 3 BEALL ADDITION 15 1/2 STREET AMEND,Exclusive Right to Sell/Lease,434999,For Sale,15X14,,"Subdivision Lot, Patio Lot","2,150 Sqft.200(m²)  /Appraisal District",59354484 (HAR),,$ 1872 / ANNUALLY,Heights/Greater Heights,Heights/Greater Heights,,"Double Sinks, Master Bath + Separate Shower",,,,,,,,Yes,,,,,,Yes/$195/TRANSFER FEE,Electric Oven,http://www.har.com/1224-nelson-falls-lane/sale_59354484,,,,,0.0,No,,Single Family,,Gas Cooktop,Composition,"1 Living Area, Formal Dining, Gameroom Up,",,TX,,3,,Traditional,COVINGTON PARK,,2.52856,"$10,468/2016",,,,,,,,,,,,,,Utility Rm in House,7X7,,,"Public Sewer, Public Water",2012   / Appraisal District,77008,595ed75de2bac805b0cd8c1f,,,
1993,,16x14,,13x11,,18x14,,,,1713 W 13th St,,No,2.28,2.80,"$2,210",$1.47,"$590,382",,$267.18,,"2,285",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),12x10,"2,525235(m²)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,,19x17,17x13,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, Digital Program Thermostat","Patio/Deck, Controlled Subdivision Access, Back Yard",Stucco,,,"Cash Sale, Conventional, VA",1 / Gas Connections,"Concrete, Wood",,Slab,,,,"Auto Driveway Gate, Auto Garage Door Opener",2 / Attached,No,Central Gas,269,908,,,"Breakfast Bar, High Ceiling, Island Kitchen, Drapes/Curtains/Window Cover",452Y,17x14,LT 2 BLK 1 CATERA PLACE,Exclusive Right to Sell/Lease,439000,For Sale,,,Patio Lot,"2,940 Sqft.273(m²)  /Appraisal District",16098174 (HAR),,No/$0,Heights/Greater Heights,Heights/Greater Heights,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,,,,,,,Yes,,,,,,No/$0,Electric Oven,http://www.har.com/1713-w-13th-st/sale_16098174,,,,,0.0,No,,Single Family,,Gas Range,Composition,"Breakfast Room, Den, Formal Dining,",,TX,,2,,Contemporary/Modern,Catera Place,,2.52856,"$11,155/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2006   / Appraisal District,77008,595ed75de2bac805b0cd8c20,,,
1994,,17X17,,12X11,,12X10,,,,1607 Shearn,,No,1.48,2.63,,,,,,,,,,2 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,371220(m²)  /Builder",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77007,,15X12,Yes,Yes,"Attic Vents, Insulated Doors, Ceiling Fans, Digital Program Thermostat, Energy Star/CFL/LED Lights, Energy Star Appliances, Energy Star/Reflective Roof, High-Efficiency HVAC","Fully Fenced, Patio/Deck, Covered Patio/Deck, Back Yard Fenced",Cement Board,13X10,15X13,"Cash Sale, Conventional, VA",,"Tile, Wood, Carpet",,Slab,North,15X14,,"Auto Garage Door Opener, Double-Wide Driveway",2 / Attached,No,Central Gas,,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Prewired for Alarm System, Fire/Smoke Alarm",493F,18X10,"Lot 2, Block 1",Exclusive Agency to Sell/Lease,459900,For Sale,,,"Cleared, Subdivision Lot, Patio Lot","2,400 Sqft.223(m²)  /Survey",42879459 (HAR),,No/$0,Washington East/Sabine,,,"Double Sinks, Master Bath + Separate Shower",,"$194,751",$0.00,"5,000",,"1,106",1930,Yes,,,,$102 - $350 K,,No/$0,Electric Oven,http://www.har.com/1607-shearn/sale_42879459,,,,,0.0,No,,Single Family,,Freestanding Range,Composition,"1 Living Area, Formal Dining, Gameroom Up, Family Room,",70,TX,,2,,Traditional,Washington/Sabine Area View subdivision price trend,SHEARN,2.53,,,,,,,,,,,,,,,Utility Room 2nd Floor,,,,"Public Sewer, Public Water",2017   / Builder,77007,595ed75de2bac805b0cd8c21,,,
1995,,14x18,,12x11,,12x12,,,,706 Vincent St,,,1.69,2.71,,,,,,,,,,2 Full  Bath(s),,3 Bedroom(s),,"1,750163(m²)  /Seller",Attached Carport,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,,Harris County,77009,,,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat, Energy Star/CFL/LED Lights, Energy Star Appliances, HVAC>13 SEER","Fully Fenced, Back Yard, Back Yard Fenced",Cement Board,,,"Cash Sale, Conventional, FHA, Investor, VA",,"Tile, Wood",,Block & Beam,,,,,1 / Attached,No,Central Gas,,,,,"Breakfast Bar, High Ceiling, Island Kitchen, Refrigerator Included, Fire/Smoke Alarm",453Y,20x14,LT 4 BLK 56 BROOKE SMITH,Exclusive Right to Sell/Lease,499000,For Sale,,,Subdivision Lot,"5,000 Sqft.465(m²)  /Appraisal District",32211551 (HAR),,No/$0,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,"$238,409",,"5,000",$236.32,"1,204",1926,Yes,,,,$154 - $445 K,,No/$0,"Convection Oven, Gas Oven",http://www.har.com/706-vincent-st/sale_32211551,,,,,0.0,No,,Single Family,,Gas Range,Composition,"Den, Kitchen/Dining Combo, Living/Dining Combo,",803,TX,,1,,Traditional,Brooke Smith View subdivision price trend,BROOKE SMITH,2.52856,"$6,404/2016",,,,,,,,,,,,,,Utility Rm in House,6x10,,,"Public Sewer, Public Water",1920   / Appraisal District,77009,595ed75de2bac805b0cd8c22,,,
1996,,14X12,,13X12,,12X12,,,,638 E 26th St,,,2.34,2.98,,,,,,,,,,3 Full  Bath(s),,3 Bedroom(s),10X10,"1,800167(m²)  /Seller",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",Driveway Gate,Central Electric,Granite,Harris County,77008,,14X14,Yes,Yes,"Insulated/Low-E windows, Ceiling Fans, High-Efficiency HVAC, Insulation - Blown Fiberglass",,Cement Board,,,"Cash Sale, Conventional",,"Tile, Wood, Carpet",,Block & Beam,,19x23,,"Driveway Gate, Single-Wide Driveway",2 / Detached,No,Central Gas,,,,,"Alarm System - Owned, High Ceiling",453S,14X10,LT 18 BLK 40 SUNSET HEIGHTS,Exclusive Right to Sell/Lease,499900,For Sale,14X14,,Subdivision Lot,"4,680 Sqft.435(m²)  /Appraisal District",26632527 (HAR),,No/$0,Heights/Greater Heights,,,Master Bath Shower Only,,"$386,881",,"6,000",$262.12,"1,517",1940,Yes,,,,$233 - $729 K,,No/$0,Electric Oven,http://www.har.com/638-e-26th-st/sale_26632527,,,,,0.0,No,,Single Family,,Electric Range,Composition,"1 Living Area, Breakfast Room, Formal Dining, Gameroom Up,",388,TX,,1,,Traditional,Sunset Heights Add View subdivision price trend,SUNSET HEIGHTS AMENDING NO 3,2.52856,"$10,162/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",1920   / Appraisal District,77008,595ed75de2bac805b0cd8c23,,,
1997,,19x14,,15x12,,14x12,,,,6118 Clyde St,,No,2.74,2.80,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),11x8,"2,733254(m²)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77007,,13x13,Yes,Yes,,,"Cement Board, Stone, Stucco",,,,1 / Gas Connections,"Wood, Carpet, Slate",,Slab,East,,,Additional Parking,2 / Attached,No,Central Gas,,,,,Alarm System - Owned,492F,13x13,LT 1 BLK 1 NDG ON CLYDE STREET,Exclusive Right to Sell/Lease,525000,For Sale,18x18,,Subdivision Lot,"2,500 Sqft.232(m²)  /Appraisal District",31010412 (HAR),,No/$0,Rice Military/Washington Corridor,,,"Double Sinks, Master Bath + Separate Shower, Whirlpool/Tub",,"$397,733",,"2,725",$198.25,"2,294",2005,Yes,,,,$302 - $600 K,,No/$0,Double Oven,http://www.har.com/6118-clyde-st/sale_31010412,,,,,0.0,No,,Single Family,,Gas Range,Composition,"1 Living Area, Breakfast Room, Study/Library, Living Area - 2nd Floor, Family Room,",170,TX,,3,,Mediterranean,Ndg/Clyde Street View subdivision price trend,WOODCREST,2.52856,"$11,884/2016",,,,,,,,,,,,,,,,,,"Public Sewer, Public Water",2008   / Appraisal District,77007,595ed75de2bac805b0cd8c24,,,
1998,,14x20,,13x13,,12x13,,,,1205 W 16th St Unit 2,,No,2.28,2.80,"$2,210",$1.47,"$590,382",,$267.18,,"2,285",,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,636245(m²)  /Appraisal District",,Houston,No,"Gas Dryer Connections, Washer Connections",Automatic Gate,Central Electric,Granite & Marble,Harris County,,,,Yes,Yes,"Attic Fan, Ceiling Fans, Digital Program Thermostat","Patio/Deck, Controlled Subdivision Access, Porch, Rooftop Deck, Rooftop Deck",Cement Board,,,"Cash Sale, Conventional, FHA, VA",,"Tile, Wood",,Slab on Builders Pier,,,,,2 / Attached,Yes,Central Gas,269,908,,,"Breakfast Bar, Dryer Included, High Ceiling, Island Kitchen, Refrigerator Included, Fire/Smoke Alarm, Washer Included",452Y,,LT 2 BLK 1 GEORGETOWN HEIGHTS,Exclusive Right to Sell/Lease,559000,For Sale,20x24,,Subdivision Lot,"1,634 Sqft.152(m²)  /Appraisal District",20142550 (HAR),,$ 50 / MONTHLY,Heights/Greater Heights,Heights/Greater Heights,,"Double Sinks, Master Bath + Separate Shower, Master With Tub",,,,,,,,Yes,,,,,,No/$0,Gas Oven,http://www.har.com/1205-w-16th-st-unit-2/sale_20142550,,,,,0.0,No,,Single Family,,Gas Range,Composition,"Living/Dining Combo, Living Area - 2nd Floor",,TX,,4,,Contemporary/Modern,Georgetown Heights,,2.52856,"$14,136/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2013   / Appraisal District,77008,595ed75de2bac805b0cd8c25,,,
1999,,18x17,,15x14,,14x12,,,,1240 Seamist Drive,,No,2.35,3.05,,,,,,,,,,2 Full  Bath(s),,3 Bedroom(s),,"2,552237(m²)  /Appraisal District",,Houston,No,"Electric Dryer Connections, Gas Dryer Connections, Washer Connections",Automatic Gate,Central Electric,GRANITE,Harris County,77008,19x19,14x12,Yes,Yes,"Attic Vents, Insulated/Low-E windows, Insulated Doors, Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC","Patio/Deck, Controlled Subdivision Access, Spa/Hot Tub, Sprinkler System, Workshop, Outdoor Kitchen, Outdoor Fireplace","Brick Veneer, Cement Board",,,"Cash Sale, Conventional, FHA, Investor",1 / Gas Connections,"Concrete, Tile, Wood",,Slab,,,,"Auto Garage Door Opener, Workshop","2 / Oversized, Detached",Yes,Central Gas,,,,,"Alarm System - Owned, High Ceiling, Island Kitchen, Refrigerator Included, Fire/Smoke Alarm, Spa/Hot Tub, Drapes/Curtains/Window Cover",452W,14x10,LT 11 BLK 1 TIMBERGROVE COURT,Exclusive Right to Sell/Lease,560000,For Sale,13x12,,Wooded,"7,691 Sqft.714(m²)  /Appraisal District",77302144 (HAR),,$ 1050,Timbergrove/Lazybrook,,,"Double Sinks, Master Bath + Separate Shower",,"$361,647",$0.00,"4,000",,"2,026",2003,Yes,,,,$296 - $477 K,,Yes/$200/transfer/statement of accounts,Electric Oven,http://www.har.com/1240-seamist-drive/sale_77302144,,,,,0.0,Yes,"Above Ground, Heated",Single Family,,Gas Cooktop,Composition,"Breakfast Room, Den, Formal Dining, Formal Living, Family Room,",40,TX,,1,,Traditional,Timbergrove Court View subdivision price trend,TIMBERGROVE COURT,2.52856,"$12,078/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2003   / Appraisal District,77008,595ed75de2bac805b0cd8c26,,,
2000,,10x12,,11x11,,10x11,,,,428 Neyland St,,No,1.37,2.62,,,,,,,,,,1 Full  Bath(s),,3 Bedroom(s),,"1,283119(m²)  /Appraisal District",,Houston,,,,Central Electric,,Harris County,77022,,,,,,,Brick & Wood,,,,,,,Pier & Beam,North,,,Single-Wide Driveway,,No,Central Gas,,,,,,453J,,LT 5 BLK 2 WILLADALE SEC 2,Exclusive Right to Sell/Lease,149000,For Sale,,,Other,"7,500 Sqft.697(m²)  /Appraisal District",58814132 (HAR),,No/$0,Northwest Houston,,,,,"$56,969",$0.00,"5,005",,"1,096",1948,,,,,$35 - $96 K,,No/$0,,http://www.har.com/428-neyland-st/sale_58814132,,,,,0.0,No,,Single Family,,Electric Range,Composition,,111,TX,,1,,Traditional,Willadale Sec 02 View subdivision price trend,WILLADALE,2.52856,"$1,517/2016",,,,,,,,,,,,,,,,,,Public Sewer,1948   / Appraisal District,77022,59602877e2bac828e009b9c6,,,
2001,,14x13,,14x12,,11x10,,,,1262 W 23rd,"Electric Dryer Connection, Gas Dryer Connections, Refrigerator, Washer Connections",No,3.00,3.00,,,,,,,,,,3 Full  & 1Half Bath(s),,3 Bedroom(s),,"2,150200(m²)  /Appraisal",,Houston,No,,,"Central Electric, Zoned",Granite,Houston County,77008,,12x9,Yes,No,"Ceiling Fans, Radiant Attic Barrier, Digital Program Thermostat, Energy Star Appliances, HVAC>13 SEER, Insulation - Blown Cellulose","Patio/Deck, Fenced","Cement Board, Stucco",,,,,"Stone, Wood, Carpet",,Slab on Builders Pier,,,,,2 / Attached,,"Central Gas, Zoned",,,,,"Alarm System - Owned, Breakfast Bar, High Ceiling, Island Kitchen, Fire/Smoke Alarm, Drapes/Curtains/Window Cover",452u,,LT 1 BLK 1 SANAZ T/H WEST TWENTY THIRD STREET PIAZZA,Exclusive Right to Sell/Lease,364900,For Sale,15x15,,On Corner,,98622949 (HAR),"Limited Access Gates, Grounds",$ 1680 / ANNUALLY,Heights/Greater Heights,,,"Double Sinks, Master Bath + Separate Shower",,"$327,678",,"2,396",$192.68,"1,926",2006,Yes,,,,$317 - $345 K,,Yes/$175 Transfer Fee,Electric Oven,http://www.har.com/1262-w-23rd/sale_98622949,,,,,0.0,No,,Townhouse / Condo,,Gas Range,Composition,"1 Living Area, Kitchen/Dining Combo, Living Area - 2nd Floor,",14,TX,,3,,Contemporary/Modern,West 20 3rd Street Piazza View subdivision price trend,HEIGHTS OF SHADYACRES,,,,,,,,,,,,,,,,,,Yes,,"Public Sewer, Public Water",2012   / Appraisal,77008,59602877e2bac828e009b9c7,,,
2002,,15x11,,12x11,,11x10,,,,1410 Du Barry Ln,,,1.94,3.00,,,,,,,,,,1 Full  Bath(s),,3 Bedroom(s),,"1,416132(m²)  /Appraisal District",,Houston,,"Gas Dryer Connections, Washer Connections",,Central Electric,Granite,Harris County,77018,,11x10,Yes,Yes,,,Wood,,,,,"Tile, Wood",,Slab,South,,,Single-Wide Driveway,,No,Central Gas,,,,,,452N,14x12,LT 18 BLK 19 OAK FOREST SEC 2,Exclusive Right to Sell/Lease,380000,For Sale,23x16,,Subdivision Lot,"7,200 Sqft.669(m²)  /Appraisal District",79948807 (HAR),,Voluntary/$0,Oak Forest East Area,,,,,"$297,378",,"7,428",$198.60,"1,483",1951,Yes,,,,$225 - $745 K,,No/$0,Double Oven,http://www.har.com/1410-du-barry-ln/sale_79948807,,,,,0.0,No,,Single Family,,Electric Cooktop,Composition,"1 Living Area, Formal Dining","3,819",TX,,1,,Traditional,Oak Forest Sec 02 View subdivision price trend,OAK FOREST ( EAST ),2.52856,"$8,142/2016",,,,,,,,,,,,,,Utility Rm in House,12x5,,,"Public Sewer, Public Water",1948   / Appraisal District,77018,59602877e2bac828e009b9c8,,,
2003,,18X12,,11X10,,11X10,,,,2509 Detering St,,No,2.99,2.95,,,,,,,,,,2 Full  Bath(s),,3 Bedroom(s),,"1,884175(m²)  /Appraisal District",,Houston,,"Electric Dryer Connections, Washer Connections",Automatic Gate,Central Electric,GRANITE,Harris County,77007,18X12,12X11,Yes,Yes,"Insulated Doors, Ceiling Fans, Digital Program Thermostat, Energy Star Appliances, High-Efficiency HVAC, Insulation - Other","Fully Fenced, Patio/Deck","Cement Board, Stone",,,"Cash Sale, Conventional",,"Tile, Wood",,Slab,,,,Auto Garage Door Opener,2 / Attached,No,Central Gas,,,,,"Breakfast Bar, High Ceiling, Fire/Smoke Alarm, Drapes/Curtains/Window Cover",492C,10X10,LT 2 BLK 1 KIAM DETERING VILLAS,Exclusive Right to Sell/Lease,385000,For Sale,,,Patio Lot,"1,856 Sqft.172(m²)  /Appraisal District",78419705 (HAR),,No/$0,Cottage Grove,,,Master Bath + Separate Shower,,"$363,000",,"2,688",$170.68,"2,283",2007,,,,,$194 - $486 K,,No/$0,Electric Oven,http://www.har.com/2509-detering-st/sale_78419705,,,,,0.0,No,,Single Family,,Electric Range,Composition,"Den, Formal Dining","1,149",TX,,2,,Contemporary/Modern,Kiam Detering Villas View subdivision price trend,COTTAGE GROVE,2.52856,"$6,778/2016",,,,,,,,,,,,,,Utility Rm in House,,,,"Public Sewer, Public Water",2006   / Appraisal District,77007,59602877e2bac828e009b9c9,,,
