,Distinction,Home,Index_Rating,School,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,_id,distinction_yes,index_1,index_2,index_3,index_4
7812,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/5425-larkin-street/sale_46951524,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High  09  12  HOUSTON ISD
                  
                   
                ",2312,2312.0,,59a75310e2bac83a7c016ed7,1.0,1.0,1.0,1.0,1.0
7813,"['Math Distinction', 'Progress Distinction']",http://www.har.com/1254-sampson-st/sale_47647388,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lantrip Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2313,2313.0,,59a8a4dbe2bac838c42a3256,1.0,1.0,1.0,1.0,1.0
7814,[],http://www.har.com/1254-sampson-st/sale_47647388,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jackson Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2314,2314.0,,59a8a4dbe2bac838c42a3257,,,1.0,1.0,1.0
7815,['Science Distinction'],http://www.har.com/1254-sampson-st/sale_47647388,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Austin High School High  09  12  HOUSTON ISD
                  
                   
                ",2315,2315.0,,59a8a4dbe2bac838c42a3258,1.0,1.0,1.0,1.0,1.0
7816,"['Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/1731-knightwick-dr/sale_98621942,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Sinclair Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",2316,2316.0,,59a8a4dbe2bac838c42a3259,1.0,1.0,1.0,1.0,1.0
7817,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/1731-knightwick-dr/sale_98621942,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Black Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2317,2317.0,,59a8a4dbe2bac838c42a325a,1.0,1.0,1.0,1.0,1.0
7818,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/1731-knightwick-dr/sale_98621942,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High  09  12  HOUSTON ISD
                  
                   
                ",2318,2318.0,,59a8a4dbe2bac838c42a325b,1.0,1.0,1.0,1.0,1.0
7819,[],http://www.har.com/5127-elysian/sale_54906634,"['Met Index 2', 'Met Index 4']","
                  Martinez C Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2319,2319.0,,59a8a4dbe2bac838c42a325c,,,1.0,,1.0
7820,[],http://www.har.com/5127-elysian/sale_54906634,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Marshall Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2320,2320.0,,59a8a4dbe2bac838c42a325d,,,1.0,1.0,1.0
7821,[],http://www.har.com/5127-elysian/sale_54906634,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Davis High School High  09  12  HOUSTON ISD
                  
                   
                ",2321,2321.0,,59a8a4dbe2bac838c42a325e,,,1.0,1.0,1.0
7822,[],http://www.har.com/5129-elysian-street/sale_1636858,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jefferson Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",2322,2322.0,,59a8a4dbe2bac838c42a325f,,1.0,1.0,1.0,1.0
7823,[],http://www.har.com/5129-elysian-street/sale_1636858,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Marshall Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2323,2323.0,,59a8a4dbe2bac838c42a3260,,,1.0,1.0,1.0
7824,[],http://www.har.com/5129-elysian-street/sale_1636858,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Davis High School High  09  12  HOUSTON ISD
                  
                   
                ",2324,2324.0,,59a8a4dbe2bac838c42a3261,,,1.0,1.0,1.0
7825,[],http://www.har.com/5123-elysian/sale_83933068,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jefferson Elementary School Elementary  EE  05  HOUSTON ISD
                  
                   
                ",2325,2325.0,,59a8a4dbe2bac838c42a3262,,1.0,1.0,1.0,1.0
7826,[],http://www.har.com/5123-elysian/sale_83933068,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Marshall Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2326,2326.0,,59a8a4dbe2bac838c42a3263,,,1.0,1.0,1.0
7827,[],http://www.har.com/5123-elysian/sale_83933068,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Davis High School High  09  12  HOUSTON ISD
                  
                   
                ",2327,2327.0,,59a8a4dbe2bac838c42a3264,,,1.0,1.0,1.0
7828,"['Math Distinction', 'Progress Distinction']",http://www.har.com/828-ennis-street/sale_55597410,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lantrip Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2328,2328.0,,59a8a4dbe2bac838c42a3265,1.0,1.0,1.0,1.0,1.0
7829,[],http://www.har.com/828-ennis-street/sale_55597410,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jackson Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2329,2329.0,,59a8a4dbe2bac838c42a3266,,,1.0,1.0,1.0
7830,[],http://www.har.com/828-ennis-street/sale_55597410,['Met Index 2'],"
                  Wheatley High School High  09  12  HOUSTON ISD
                  
                   
                ",2330,2330.0,,59a8a4dbe2bac838c42a3267,,,1.0,,
7831,[],http://www.har.com/2818-truxillo-st/sale_89439844,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lockhart Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2331,2331.0,,59a8a4dbe2bac838c42a3268,,1.0,1.0,1.0,1.0
7832,[],http://www.har.com/2818-truxillo-st/sale_89439844,['Met Index 2'],"
                  Cullen Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2332,2332.0,,59a8a4dbe2bac838c42a3269,,,1.0,,
7833,[],http://www.har.com/2818-truxillo-st/sale_89439844,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Yates High School High  09  12  HOUSTON ISD
                  
                   
                ",2333,2333.0,,59a8a4dbe2bac838c42a326a,,,1.0,1.0,1.0
7834,"['Math Distinction', 'Progress Distinction']",http://www.har.com/2940-rusk-street/sale_59991429,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lantrip Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2334,2334.0,,59a8a4dbe2bac838c42a326b,1.0,1.0,1.0,1.0,1.0
7835,[],http://www.har.com/2940-rusk-street/sale_59991429,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jackson Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2335,2335.0,,59a8a4dbe2bac838c42a326c,,,1.0,1.0,1.0
7836,[],http://www.har.com/2940-rusk-street/sale_59991429,['Met Index 2'],"
                  Wheatley High School High  09  12  HOUSTON ISD
                  
                   
                ",2336,2336.0,,59a8a4dbe2bac838c42a326d,,,1.0,,
7837,[],http://www.har.com/607-jewett-st/sale_69993463,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Browning Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2337,2337.0,,59a8a4dbe2bac838c42a326e,,1.0,1.0,1.0,1.0
7838,[],http://www.har.com/607-jewett-st/sale_69993463,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2338,2338.0,,59a8a4dbe2bac838c42a326f,,1.0,1.0,1.0,1.0
7839,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/607-jewett-st/sale_69993463,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High  09  12  HOUSTON ISD
                  
                   
                ",2339,2339.0,,59a8a4dbe2bac838c42a3270,1.0,1.0,1.0,1.0,1.0
7840,[],http://www.har.com/605-jewett-st/sale_92690212,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Browning Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2340,2340.0,,59a8a4dbe2bac838c42a3271,,1.0,1.0,1.0,1.0
7841,[],http://www.har.com/605-jewett-st/sale_92690212,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2341,2341.0,,59a8a4dbe2bac838c42a3272,,1.0,1.0,1.0,1.0
7842,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/605-jewett-st/sale_92690212,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High  09  12  HOUSTON ISD
                  
                   
                ",2342,2342.0,,59a8a4dbe2bac838c42a3273,1.0,1.0,1.0,1.0,1.0
7843,[],http://www.har.com/603-jewett-st/sale_80670550,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Browning Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2343,2343.0,,59a8a4dbe2bac838c42a3274,,1.0,1.0,1.0,1.0
7844,[],http://www.har.com/603-jewett-st/sale_80670550,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2344,2344.0,,59a8a4dbe2bac838c42a3275,,1.0,1.0,1.0,1.0
7845,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Post Secondary Distinction']",http://www.har.com/603-jewett-st/sale_80670550,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Heights High School High  09  12  HOUSTON ISD
                  
                   
                ",2345,2345.0,,59a8a4dbe2bac838c42a3276,1.0,1.0,1.0,1.0,1.0
7846,[],http://www.har.com/2418-arabelle/sale_27187650,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2346,2346.0,,59a8a4dbe2bac838c42a3277,,1.0,1.0,1.0,1.0
7847,[],http://www.har.com/2418-arabelle/sale_27187650,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2347,2347.0,,59a8a4dbe2bac838c42a3278,,1.0,1.0,1.0,1.0
7848,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/2418-arabelle/sale_27187650,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High  09  12  HOUSTON ISD
                  
                   
                ",2348,2348.0,,59a8a4dbe2bac838c42a3279,1.0,1.0,1.0,1.0,1.0
7849,[],http://www.har.com/2414-arabelle/sale_46925294,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2349,2349.0,,59a8a4dbe2bac838c42a327a,,1.0,1.0,1.0,1.0
7850,[],http://www.har.com/2414-arabelle/sale_46925294,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2350,2350.0,,59a8a4dbe2bac838c42a327b,,1.0,1.0,1.0,1.0
7851,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/2414-arabelle/sale_46925294,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High  09  12  HOUSTON ISD
                  
                   
                ",2351,2351.0,,59a8a4dbe2bac838c42a327c,1.0,1.0,1.0,1.0,1.0
7852,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction', 'Post Secondary Distinction']",http://www.har.com/1219-bethlehem-st/sale_88086129,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Oak Forest Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2352,2352.0,,59a8a4dbe2bac838c42a327d,1.0,1.0,1.0,1.0,1.0
7853,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Post Secondary Distinction']",http://www.har.com/1219-bethlehem-st/sale_88086129,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Black Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2353,2353.0,,59a8a4dbe2bac838c42a327e,1.0,1.0,1.0,1.0,1.0
7854,"['Math Distinction', 'Progress Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'GAP Distinction']",http://www.har.com/1219-bethlehem-st/sale_88086129,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Waltrip High School High  09  12  HOUSTON ISD
                  
                   
                ",2354,2354.0,,59a8a4dbe2bac838c42a327f,1.0,1.0,1.0,1.0,1.0
7855,[],http://www.har.com/328-asbury-ter/sale_67415804,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Memorial Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2355,2355.0,,59a8a4dbe2bac838c42a3280,,1.0,1.0,1.0,1.0
7856,[],http://www.har.com/328-asbury-ter/sale_67415804,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Hogg Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2356,2356.0,,59a8a4dbe2bac838c42a3281,,1.0,1.0,1.0,1.0
7857,"['Math Distinction', 'Reading/ELA Distinction', 'Science Distinction', 'Social Distinction', 'Post Secondary Distinction']",http://www.har.com/328-asbury-ter/sale_67415804,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lamar High School High  09  12  HOUSTON ISD
                  
                   
                ",2357,2357.0,,59a8a4dbe2bac838c42a3282,1.0,1.0,1.0,1.0,1.0
7858,"['Math Distinction', 'Progress Distinction']",http://www.har.com/1009-st-charles-street/sale_69883633,"['Met Index 1', 'Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Lantrip Elementary School Elementary  PK  05  HOUSTON ISD
                  
                   
                ",2358,2358.0,,59a8a4dbe2bac838c42a3283,1.0,1.0,1.0,1.0,1.0
7859,[],http://www.har.com/1009-st-charles-street/sale_69883633,"['Met Index 2', 'Met Index 3', 'Met Index 4']","
                  Jackson Middle School Middle  06  08  HOUSTON ISD
                  
                   
                ",2359,2359.0,,59a8a4dbe2bac838c42a3284,,,1.0,1.0,1.0
